tenure,MonthlyCharges,gender_0,gender_1,Contract_0,Contract_1,Churn
-0.055833672077855064,0.47987072312904416,1.0,0.0,0.0,0.0,1.0
0.7178532386027215,-1.4827115340671475,1.0,0.0,0.0,0.0,1.0
-0.9109613101984924,0.5014740841312035,0.0,1.0,1.0,0.0,0.0
-1.2774445836787656,-0.5221928679711283,0.0,1.0,1.0,0.0,0.0
0.7992939660427822,-1.4744025490663168,1.0,0.0,0.0,1.0,0.0
1.2879383306831464,1.5567151792366918,0.0,1.0,0.0,0.0,1.0
1.2064976032430856,-1.3464441800535252,0.0,1.0,0.0,0.0,1.0
-1.1960038562387048,-0.00869759491979612,1.0,0.0,1.0,0.0,0.0
0.9621754209229036,1.5201556452330371,1.0,0.0,0.0,1.0,0.0
0.5549717837226001,-0.3028356639492,1.0,0.0,0.0,1.0,0.0
-0.9924020376385531,-0.33607160395252245,1.0,0.0,1.0,0.0,0.0
-0.0965540357978854,0.3319707901142591,0.0,1.0,1.0,0.0,0.0
0.5142514200025698,-1.2916048790480432,1.0,0.0,0.0,1.0,0.0
-1.2774445836787656,0.48485611412954227,1.0,0.0,1.0,0.0,0.0
-0.8702409464784621,-0.47233895796614456,1.0,0.0,1.0,0.0,0.0
-1.0331224013585834,0.34526516611558833,1.0,0.0,1.0,0.0,0.0
0.3920903288424788,1.2974748472107767,1.0,0.0,1.0,0.0,0.0
0.6771328748826912,-1.4827115340671475,1.0,0.0,0.0,0.0,1.0
-0.9516816739185228,1.1479131171958254,0.0,1.0,1.0,0.0,0.0
0.10704778280226633,-0.08680205392760396,1.0,0.0,0.0,1.0,0.0
0.6364125111626608,-1.4660935640654862,1.0,0.0,0.0,0.0,1.0
0.5549717837226001,-1.4893587220678117,1.0,0.0,0.0,0.0,1.0
-0.13727439951791576,-1.0307027500219619,0.0,1.0,1.0,0.0,0.0
-0.0965540357978854,0.574593152138513,0.0,1.0,1.0,0.0,0.0
-1.2774445836787656,0.3303089931140931,0.0,1.0,1.0,0.0,0.0
1.369379058123207,0.6394032351449919,0.0,1.0,0.0,0.0,1.0
1.3286586944031769,1.5384354122348645,1.0,0.0,1.0,0.0,0.0
1.6137012404433893,1.2010906212011416,0.0,1.0,0.0,0.0,1.0
-0.8295205827584317,0.47156173812821356,1.0,0.0,1.0,0.0,0.0
1.5729808767233588,0.06940686408801149,0.0,1.0,0.0,1.0,0.0
-1.1145631287986442,-1.4527991880641573,0.0,1.0,1.0,0.0,0.0
0.7992939660427822,-1.4544609850643233,0.0,1.0,0.0,0.0,1.0
-0.30015585439803716,1.1213243651931677,1.0,0.0,1.0,0.0,0.0
-1.2774445836787656,-1.481049737066981,0.0,1.0,1.0,0.0,0.0
-1.2774445836787656,-1.505976692069473,1.0,0.0,1.0,0.0,0.0
0.22920887396235737,1.0049985751815391,0.0,1.0,0.0,1.0,0.0
1.369379058123207,-0.6385186579827569,1.0,0.0,0.0,1.0,0.0
1.4508197855632678,1.503537675231376,0.0,1.0,0.0,0.0,1.0
-1.1145631287986442,-1.3447823830533592,0.0,1.0,1.0,0.0,0.0
1.6137012404433893,1.3091074262119398,1.0,0.0,0.0,1.0,0.0
-0.015113308357824713,-1.150352134033923,1.0,0.0,0.0,1.0,0.0
0.43281069256250915,0.9833952141793793,0.0,1.0,0.0,1.0,0.0
1.6137012404433893,-1.5076384890696393,0.0,1.0,0.0,0.0,1.0
0.9214550572028734,1.0631614701873533,0.0,1.0,1.0,0.0,0.0
0.7992939660427822,-0.22639300194155818,1.0,0.0,0.0,1.0,0.0
0.43281069256250915,0.893658176170409,1.0,0.0,1.0,0.0,0.0
0.18848851024232702,0.39013368512007346,1.0,0.0,1.0,0.0,0.0
1.2879383306831464,-0.33773340095268845,1.0,0.0,0.0,0.0,1.0
-1.1960038562387048,0.8338334841644282,0.0,1.0,1.0,0.0,0.0
0.14776814652229667,-1.1204397880309327,1.0,0.0,0.0,0.0,1.0
-0.9109613101984924,1.1794872601989819,1.0,0.0,1.0,0.0,0.0
0.35136996512244845,-1.4660935640654862,1.0,0.0,0.0,0.0,1.0
-0.21871512695797646,0.6792863631489789,0.0,1.0,1.0,0.0,0.0
0.9621754209229036,1.1645310871974868,1.0,0.0,0.0,1.0,0.0
-1.0738427650786138,-1.46443176706532,1.0,0.0,1.0,0.0,0.0
-1.1960038562387048,0.32033821111309646,0.0,1.0,1.0,0.0,0.0
-1.0331224013585834,-0.467353566965646,1.0,0.0,1.0,0.0,0.0
-1.1552834925186746,-1.4594463760648215,1.0,0.0,1.0,0.0,0.0
0.025607055362205634,0.8039211381614382,0.0,1.0,0.0,0.0,1.0
-0.21871512695797646,0.44164939212522314,1.0,0.0,1.0,0.0,0.0
1.6137012404433893,-1.3697093380558512,0.0,1.0,0.0,0.0,1.0
-1.2774445836787656,-1.4960059100684764,0.0,1.0,1.0,0.0,0.0
1.5729808767233588,-0.2762469119465419,0.0,1.0,0.0,1.0,0.0
-0.7888002190384014,0.7042133181514708,1.0,0.0,1.0,0.0,0.0
-0.30015585439803716,-0.2047896409393986,1.0,0.0,1.0,0.0,0.0
1.4100994218432374,-0.47233895796614456,0.0,1.0,0.0,0.0,1.0
-1.2774445836787656,-0.9742016520163136,0.0,1.0,1.0,0.0,0.0
-1.2367242199587352,-0.6784017859867437,0.0,1.0,1.0,0.0,0.0
0.43281069256250915,-1.2982520670487077,1.0,0.0,0.0,0.0,1.0
-0.38159658183809786,0.3402797751150897,1.0,0.0,1.0,0.0,0.0
1.2879383306831464,-1.481049737066981,1.0,0.0,0.0,0.0,1.0
1.002895784642934,-1.5009913010689746,0.0,1.0,0.0,0.0,1.0
-1.2774445836787656,0.18905624809997262,1.0,0.0,1.0,0.0,0.0
1.6137012404433893,0.7740087921584478,1.0,0.0,0.0,0.0,1.0
-0.9924020376385531,0.21232140610229844,1.0,0.0,1.0,0.0,0.0
1.1657772395230555,1.2060760122016398,1.0,0.0,0.0,0.0,1.0
1.2879383306831464,0.6493740171459885,0.0,1.0,0.0,1.0,0.0
1.5729808767233588,-1.3564149620545218,0.0,1.0,0.0,0.0,1.0
1.3286586944031769,1.1396041321949948,1.0,0.0,0.0,0.0,1.0
-1.1960038562387048,-1.5009913010689746,0.0,1.0,0.0,1.0,0.0
-1.2774445836787656,-0.6351950639824246,0.0,1.0,1.0,0.0,0.0
-0.0965540357978854,-0.00869759491979612,0.0,1.0,0.0,1.0,0.0
-0.7073594915983407,0.1574821050968162,0.0,1.0,1.0,0.0,0.0
-0.9924020376385531,0.12590796209365976,1.0,0.0,1.0,0.0,0.0
-1.0331224013585834,1.0049985751815391,0.0,1.0,1.0,0.0,0.0
1.5322605130033284,1.4420511862252297,1.0,0.0,0.0,1.0,0.0
1.2064976032430856,0.7091987091519689,0.0,1.0,0.0,0.0,1.0
-1.0738427650786138,-1.4976677070686424,1.0,0.0,1.0,0.0,0.0
-0.748079855318371,0.5363718211346925,1.0,0.0,1.0,0.0,0.0
-0.4223169455581282,0.6443886261454905,1.0,0.0,1.0,0.0,0.0
-0.4223169455581282,-1.4827115340671475,0.0,1.0,0.0,1.0,0.0
-0.6666391278783103,-0.017006579920626735,0.0,1.0,0.0,0.0,1.0
-0.9109613101984924,-1.2982520670487077,0.0,1.0,0.0,0.0,1.0
-0.7888002190384014,-0.29120308494803704,1.0,0.0,1.0,0.0,0.0
-0.5037576729981889,0.5862257311396761,1.0,0.0,1.0,0.0,0.0
-1.2367242199587352,0.16412929309748078,1.0,0.0,1.0,0.0,0.0
0.8400143297628127,0.30372024111143525,0.0,1.0,0.0,0.0,1.0
-0.8702409464784621,-1.4677553610656522,1.0,0.0,0.0,1.0,0.0
1.4915401492832983,-1.491020519067978,0.0,1.0,0.0,0.0,1.0
-1.1552834925186746,0.20401242110146783,1.0,0.0,1.0,0.0,0.0
1.6137012404433893,0.8072447321617703,0.0,1.0,0.0,0.0,1.0
1.0436161483629645,-0.6468276429835875,0.0,1.0,1.0,0.0,0.0
-0.6666391278783103,-1.4744025490663168,1.0,0.0,1.0,0.0,0.0
0.43281069256250915,0.6477122201458225,0.0,1.0,0.0,1.0,0.0
-1.2367242199587352,1.3174164112127704,1.0,0.0,1.0,0.0,0.0
-0.748079855318371,0.5712695581381809,0.0,1.0,0.0,0.0,1.0
0.8400143297628127,1.0000131841810405,1.0,0.0,0.0,1.0,0.0
-0.015113308357824713,-1.4694171580658184,1.0,0.0,0.0,1.0,0.0
0.06632741908223598,-1.33148800705203,1.0,0.0,1.0,0.0,0.0
-0.7073594915983407,0.32200000811326246,1.0,0.0,1.0,0.0,0.0
-1.0331224013585834,0.3884718881199074,1.0,0.0,1.0,0.0,0.0
-0.7073594915983407,1.3489905542159264,1.0,0.0,1.0,0.0,0.0
1.1657772395230555,-1.4694171580658184,0.0,1.0,0.0,1.0,0.0
-1.2774445836787656,-1.156999322034587,1.0,0.0,1.0,0.0,0.0
-1.2774445836787656,-0.6468276429835875,1.0,0.0,1.0,0.0,0.0
-0.9924020376385531,0.6560212051466532,0.0,1.0,1.0,0.0,0.0
0.025607055362205634,0.3319707901142591,0.0,1.0,0.0,1.0,0.0
-0.7888002190384014,0.4815325201292102,1.0,0.0,1.0,0.0,0.0
-1.2774445836787656,-1.328164413051698,1.0,0.0,1.0,0.0,0.0
-0.5037576729981889,-0.4307940329619915,0.0,1.0,1.0,0.0,0.0
-1.1960038562387048,-1.1420431490330922,0.0,1.0,1.0,0.0,0.0
-0.7888002190384014,-1.4993295040688086,1.0,0.0,0.0,1.0,0.0
0.3106496014024181,-0.27126152094604356,1.0,0.0,1.0,0.0,0.0
0.43281069256250915,0.2372483611047903,0.0,1.0,0.0,1.0,0.0
-1.0738427650786138,0.8720548151682491,0.0,1.0,1.0,0.0,0.0
1.4915401492832983,-1.4960059100684764,1.0,0.0,0.0,0.0,1.0
1.6137012404433893,1.4935668932303794,1.0,0.0,0.0,0.0,1.0
1.0843365120829946,-1.5109620830699715,0.0,1.0,0.0,0.0,1.0
-0.5037576729981889,1.0565142821866886,1.0,0.0,1.0,0.0,0.0
-0.3408762181180675,-1.3514295710540236,0.0,1.0,0.0,0.0,1.0
1.0843365120829946,1.5484061942358611,0.0,1.0,1.0,0.0,0.0
1.6137012404433893,1.5783185402388515,0.0,1.0,0.0,0.0,1.0
-1.2774445836787656,-1.462769970065154,0.0,1.0,1.0,0.0,0.0
-0.21871512695797646,1.2343265612044643,1.0,0.0,0.0,1.0,0.0
-0.748079855318371,0.5081212721318681,1.0,0.0,1.0,0.0,0.0
1.5729808767233588,1.3556377422165908,0.0,1.0,0.0,0.0,1.0
-0.7888002190384014,0.4499583771260538,0.0,1.0,1.0,0.0,0.0
0.47353105628253944,0.13587874409465642,0.0,1.0,1.0,0.0,0.0
0.025607055362205634,0.5047976781315361,1.0,0.0,0.0,1.0,0.0
1.6137012404433893,-0.3094828519498643,0.0,1.0,0.0,0.0,1.0
-1.2774445836787656,0.50313588113137,0.0,1.0,1.0,0.0,0.0
-0.5444780367182193,1.3905354792200795,1.0,0.0,1.0,0.0,0.0
1.2879383306831464,1.2526063282062914,0.0,1.0,0.0,1.0,0.0
-1.2367242199587352,-0.6235624849812617,0.0,1.0,1.0,0.0,0.0
-1.2774445836787656,-1.3132082400502028,1.0,0.0,1.0,0.0,0.0
1.1657772395230555,-1.4960059100684764,0.0,1.0,0.0,0.0,1.0
-0.13727439951791576,-1.4876969250676457,1.0,0.0,0.0,1.0,0.0
-0.38159658183809786,0.7324638671542947,0.0,1.0,1.0,0.0,0.0
1.002895784642934,-0.19980424993890028,1.0,0.0,1.0,0.0,0.0
1.6137012404433893,-0.6484894399837535,0.0,1.0,0.0,0.0,1.0
1.369379058123207,-0.27126152094604356,0.0,1.0,0.0,0.0,1.0
1.3286586944031769,0.6460504231456565,0.0,1.0,0.0,0.0,1.0
-0.9924020376385531,0.5064594751317021,1.0,0.0,1.0,0.0,0.0
-1.1552834925186746,0.179085466098976,1.0,0.0,1.0,0.0,0.0
1.5729808767233588,-1.329826210051864,1.0,0.0,0.0,0.0,1.0
-1.2774445836787656,-1.481049737066981,0.0,1.0,0.0,1.0,0.0
-1.1552834925186746,-0.4889569279678058,0.0,1.0,1.0,0.0,0.0
-0.8295205827584317,-1.5093002860698053,1.0,0.0,0.0,1.0,0.0
-0.3408762181180675,-0.47067716096597834,0.0,1.0,0.0,1.0,0.0
-0.055833672077855064,0.544680806135523,1.0,0.0,0.0,1.0,0.0
-1.2774445836787656,-0.31779183695069496,1.0,0.0,1.0,0.0,0.0
-0.0965540357978854,0.8354952811645946,0.0,1.0,1.0,0.0,0.0
0.5956921474426305,0.682609957149311,1.0,0.0,0.0,0.0,1.0
0.880734693482843,1.437065795224731,0.0,1.0,0.0,0.0,1.0
0.7178532386027215,0.9551446651765553,0.0,1.0,1.0,0.0,0.0
-1.2774445836787656,0.6593447991469852,0.0,1.0,1.0,0.0,0.0
1.6137012404433893,-1.479387940066815,1.0,0.0,0.0,0.0,1.0
-0.13727439951791576,-1.3165318340505352,1.0,0.0,1.0,0.0,0.0
-1.2367242199587352,-0.34438058895335305,0.0,1.0,1.0,0.0,0.0
-0.9109613101984924,-1.16863190103575,1.0,0.0,0.0,0.0,1.0
-0.5851984004382496,0.2787932861089434,0.0,1.0,1.0,0.0,0.0
-0.8702409464784621,1.0049985751815391,1.0,0.0,1.0,0.0,0.0
-0.6666391278783103,-1.4960059100684764,0.0,1.0,0.0,0.0,1.0
1.6137012404433893,0.7258166791536301,1.0,0.0,0.0,0.0,1.0
1.6137012404433893,1.476948923228718,0.0,1.0,0.0,0.0,1.0
0.35136996512244845,0.3303089931140931,1.0,0.0,0.0,1.0,0.0
1.3286586944031769,0.9850570111795457,1.0,0.0,1.0,0.0,0.0
-0.7888002190384014,-0.3310862129520241,1.0,0.0,1.0,0.0,0.0
-1.1552834925186746,0.35191235411625243,0.0,1.0,1.0,0.0,0.0
0.35136996512244845,0.00792037508186511,0.0,1.0,0.0,1.0,0.0
-0.7073594915983407,0.32033821111309646,0.0,1.0,1.0,0.0,0.0
-1.2774445836787656,-0.5388108379727895,0.0,1.0,1.0,0.0,0.0
0.3920903288424788,1.1379423351948288,0.0,1.0,0.0,1.0,0.0
0.758573602322752,0.9551446651765553,1.0,0.0,0.0,1.0,0.0
-1.2367242199587352,0.1873944510998066,1.0,0.0,1.0,0.0,0.0
-1.2774445836787656,-0.8163309370005319,0.0,1.0,1.0,0.0,0.0
-0.015113308357824713,0.6294324531439953,0.0,1.0,0.0,1.0,0.0
-0.9109613101984924,-1.4926823160681442,0.0,1.0,1.0,0.0,0.0
1.4100994218432374,-0.1732154979362424,1.0,0.0,0.0,0.0,1.0
1.1657772395230555,1.6730409692483204,1.0,0.0,0.0,0.0,1.0
0.7178532386027215,1.6481140142458286,0.0,1.0,0.0,1.0,0.0
-1.2367242199587352,-0.6700928009859131,1.0,0.0,1.0,0.0,0.0
-0.13727439951791576,-0.6567984249845842,1.0,0.0,1.0,0.0,0.0
-1.1960038562387048,-0.7847567939973756,0.0,1.0,1.0,0.0,0.0
-0.7888002190384014,1.4005062612210766,0.0,1.0,1.0,0.0,0.0
1.002895784642934,0.8338334841644282,0.0,1.0,1.0,0.0,0.0
-0.055833672077855064,-0.49560411596847015,1.0,0.0,0.0,0.0,1.0
0.5142514200025698,1.61321627724234,1.0,0.0,0.0,1.0,0.0
1.1657772395230555,0.7756705891586139,1.0,0.0,0.0,0.0,1.0
0.7178532386027215,-1.3248408190513656,0.0,1.0,0.0,0.0,1.0
-0.5444780367182193,1.3373579752147637,1.0,0.0,1.0,0.0,0.0
1.0843365120829946,-1.5093002860698053,0.0,1.0,0.0,0.0,1.0
1.5729808767233588,-1.3464441800535252,1.0,0.0,0.0,0.0,1.0
-0.6666391278783103,0.9867188081797118,1.0,0.0,1.0,0.0,0.0
1.002895784642934,-0.16656830993557784,0.0,1.0,0.0,0.0,1.0
-1.2774445836787656,-1.328164413051698,0.0,1.0,1.0,0.0,0.0
-0.5037576729981889,1.4054916522215746,0.0,1.0,1.0,0.0,0.0
-1.2774445836787656,0.19404163910047073,0.0,1.0,1.0,0.0,0.0
-1.1145631287986442,0.6859335511496436,0.0,1.0,1.0,0.0,0.0
0.7992939660427822,1.3390197722149297,1.0,0.0,1.0,0.0,0.0
-0.46303730927815856,0.006258578081699082,0.0,1.0,1.0,0.0,0.0
-0.748079855318371,-0.3244390249513595,0.0,1.0,1.0,0.0,0.0
-1.1145631287986442,-0.47233895796614456,1.0,0.0,1.0,0.0,0.0
-1.0738427650786138,-0.3194536339508612,1.0,0.0,1.0,0.0,0.0
-0.9109613101984924,-0.4507355969639848,1.0,0.0,1.0,0.0,0.0
-1.2774445836787656,-1.3082228490497045,1.0,0.0,1.0,0.0,0.0
1.4508197855632678,-0.3427187919531868,1.0,0.0,1.0,0.0,0.0
-0.5851984004382496,1.0099839661820376,0.0,1.0,1.0,0.0,0.0
-0.4223169455581282,0.3735157151184122,1.0,0.0,0.0,1.0,0.0
-0.5037576729981889,-0.6784017859867437,1.0,0.0,1.0,0.0,0.0
-1.2774445836787656,0.17410007509847744,0.0,1.0,1.0,0.0,0.0
-0.9924020376385531,0.3236618051134285,0.0,1.0,1.0,0.0,0.0
-0.9109613101984924,-0.6617838159850825,0.0,1.0,1.0,0.0,0.0
-0.3408762181180675,0.37683930911874425,0.0,1.0,1.0,0.0,0.0
0.10704778280226633,-0.11837619693076015,0.0,1.0,0.0,1.0,0.0
-0.38159658183809786,0.7324638671542947,0.0,1.0,0.0,1.0,0.0
-1.0738427650786138,0.8172155141627669,1.0,0.0,1.0,0.0,0.0
-0.8295205827584317,-1.4976677070686424,1.0,0.0,1.0,0.0,0.0
-1.2774445836787656,-1.479387940066815,0.0,1.0,1.0,0.0,0.0
1.5729808767233588,0.37517751211857825,1.0,0.0,0.0,0.0,1.0
0.10704778280226633,1.1977670272008092,0.0,1.0,1.0,0.0,0.0
0.3106496014024181,0.32532360211359457,0.0,1.0,1.0,0.0,0.0
-1.2774445836787656,0.2937494591104381,1.0,0.0,1.0,0.0,0.0
-0.38159658183809786,0.004596781081533054,0.0,1.0,0.0,1.0,0.0
-1.1552834925186746,1.0199547481830342,1.0,0.0,1.0,0.0,0.0
-1.1552834925186746,0.8521132511662559,0.0,1.0,1.0,0.0,0.0
1.4508197855632678,-0.14828854293375057,1.0,0.0,0.0,0.0,1.0
0.22920887396235737,0.5679459641378485,0.0,1.0,1.0,0.0,0.0
0.7992939660427822,-1.328164413051698,0.0,1.0,0.0,0.0,1.0
-0.015113308357824713,0.33695618111475767,0.0,1.0,1.0,0.0,0.0
-0.13727439951791576,0.358559542116917,0.0,1.0,0.0,0.0,1.0
0.22920887396235737,1.2093996062019723,0.0,1.0,1.0,0.0,0.0
0.6364125111626608,0.464914550127549,0.0,1.0,0.0,1.0,0.0
-1.2774445836787656,-1.5126238800701375,1.0,0.0,1.0,0.0,0.0
-0.4223169455581282,0.8072447321617703,1.0,0.0,1.0,0.0,0.0
0.43281069256250915,1.6713791722481544,1.0,0.0,0.0,0.0,1.0
-1.1145631287986442,0.15249671409631763,1.0,0.0,1.0,0.0,0.0
-1.1145631287986442,0.5264010391336954,0.0,1.0,1.0,0.0,0.0
0.758573602322752,1.505199472231542,0.0,1.0,0.0,1.0,0.0
1.5729808767233588,-1.491020519067978,0.0,1.0,0.0,0.0,1.0
0.22920887396235737,0.5164302571326987,1.0,0.0,0.0,1.0,0.0
-0.3408762181180675,0.9435120861753926,0.0,1.0,1.0,0.0,0.0
0.10704778280226633,0.8886727851699104,0.0,1.0,1.0,0.0,0.0
0.880734693482843,0.5878875281398422,1.0,0.0,0.0,1.0,0.0
1.6137012404433893,-0.1582593249347472,1.0,0.0,0.0,0.0,1.0
-1.2774445836787656,-0.6634456129852487,0.0,1.0,1.0,0.0,0.0
-0.9516816739185228,-0.5371490409726233,1.0,0.0,0.0,1.0,0.0
1.4915401492832983,-0.15659752793458118,0.0,1.0,0.0,0.0,1.0
0.7992939660427822,1.260915313207122,1.0,0.0,1.0,0.0,0.0
-0.8702409464784621,0.6028437011413373,1.0,0.0,1.0,0.0,0.0
-1.2367242199587352,0.1857326540996401,1.0,0.0,1.0,0.0,0.0
-0.1779947632379461,-0.9592454790148186,1.0,0.0,1.0,0.0,0.0
-0.62591876415828,0.5945347161405068,1.0,0.0,1.0,0.0,0.0
0.10704778280226633,-1.4926823160681442,1.0,0.0,0.0,0.0,1.0
-0.9924020376385531,-1.5142856770703037,1.0,0.0,0.0,1.0,0.0
0.5549717837226001,1.001674981181207,0.0,1.0,0.0,1.0,0.0
-1.0331224013585834,0.3020584441112687,1.0,0.0,1.0,0.0,0.0
-1.2367242199587352,0.5264010391336954,1.0,0.0,1.0,0.0,0.0
1.4508197855632678,0.36686852711774764,0.0,1.0,0.0,1.0,0.0
0.43281069256250915,1.3240635992134344,1.0,0.0,0.0,0.0,1.0
1.4508197855632678,0.7773323861587803,1.0,0.0,0.0,0.0,1.0
0.14776814652229667,0.9983513871808745,1.0,0.0,1.0,0.0,0.0
1.247217966963116,1.284180471209448,0.0,1.0,1.0,0.0,0.0
-0.015113308357824713,-0.33607160395252245,1.0,0.0,1.0,0.0,0.0
1.5729808767233588,0.6975661301508063,1.0,0.0,0.0,0.0,1.0
1.369379058123207,0.08934842809000525,1.0,0.0,1.0,0.0,0.0
1.247217966963116,-1.4710789550659844,0.0,1.0,0.0,1.0,0.0
0.35136996512244845,-1.479387940066815,1.0,0.0,0.0,1.0,0.0
-1.2774445836787656,0.2438955491054544,1.0,0.0,1.0,0.0,0.0
-1.2367242199587352,0.8521132511662559,1.0,0.0,1.0,0.0,0.0
1.5322605130033284,-1.505976692069473,1.0,0.0,0.0,0.0,1.0
-0.38159658183809786,-0.6584602219847502,1.0,0.0,1.0,0.0,0.0
1.2879383306831464,1.071470455188184,1.0,0.0,0.0,1.0,0.0
0.18848851024232702,-0.0651986929254444,0.0,1.0,0.0,0.0,1.0
-0.62591876415828,-0.6700928009859131,0.0,1.0,0.0,1.0,0.0
-1.0331224013585834,0.8105683261621028,1.0,0.0,1.0,0.0,0.0
-1.1552834925186746,0.6659919871476498,0.0,1.0,1.0,0.0,0.0
-0.46303730927815856,-0.7598298389948839,1.0,0.0,1.0,0.0,0.0
-0.9109613101984924,0.5147684601325326,1.0,0.0,1.0,0.0,0.0
-0.6666391278783103,-0.3543513709543497,1.0,0.0,1.0,0.0,0.0
1.2879383306831464,1.3456669602155942,0.0,1.0,0.0,0.0,1.0
